"id","favors","slavery","deserve","harder","rr_all","rr","notes","valid_items"
303447359,0.666666666666667,0.666666666666667,0.333333333333333,0.5,0.541666666666667,0.541666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303447490,0,0,0.166666666666667,0,0.0416666666666667,0.0416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303450740,0.166666666666667,0,0.166666666666667,0,0.0833333333333333,0.0833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303626684,1,1,0.666666666666667,1,0.916666666666667,0.916666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303460571,0,0,0,0,0,0,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303463436,NA,0.333333333333333,0.333333333333333,0,NA,0.222222222222222,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",3
303466625,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303470571,0.5,0.5,0.5,0.5,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303470616,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.75,0.75,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303473001,1,0.666666666666667,0,0.333333333333333,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304301821,0.666666666666667,0.833333333333333,0.333333333333333,0.666666666666667,0.625,0.625,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303473538,1,0.166666666666667,0.333333333333333,0.833333333333333,0.583333333333333,0.583333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303473850,0,0.166666666666667,0.166666666666667,0.166666666666667,0.125,0.125,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303474119,1,0.333333333333333,0.666666666666667,1,0.75,0.75,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303476913,0.666666666666667,0.333333333333333,0.833333333333333,0.166666666666667,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303476958,0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.291666666666667,0.291666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303477250,0.333333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303477668,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0.541666666666667,0.541666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303480979,0.666666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.375,0.375,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303481154,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303481322,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.375,0.375,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303483929,0.5,0.5,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303483980,0.5,1,0.5,0.5,0.625,0.625,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303485580,0.666666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303486966,0.666666666666667,0.333333333333333,0,0.5,0.375,0.375,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303487239,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303490281,0.666666666666667,0.666666666666667,0.5,0.333333333333333,0.541666666666667,0.541666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303490384,0.166666666666667,0,0.166666666666667,0,0.0833333333333333,0.0833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303490542,0.333333333333333,0.5,0,0.333333333333333,0.291666666666667,0.291666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303490898,0.833333333333333,1,0.666666666666667,0.666666666666667,0.791666666666667,0.791666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303494329,1,1,1,0.333333333333333,0.833333333333333,0.833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303500540,1,0,0,0,0.25,0.25,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303500606,0.333333333333333,0,0.5,0.666666666666667,0.375,0.375,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303503705,0.833333333333333,0.333333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303508448,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303508452,0.5,0.5,0.333333333333333,0.5,0.458333333333333,0.458333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303513281,0.666666666666667,0.5,0.5,0.5,0.541666666666667,0.541666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303516868,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303516976,0.666666666666667,0.5,0.5,0.5,0.541666666666667,0.541666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
